N,P,K,temperature,humidity,ph,rainfall,label
19.79,136.89,25.05,24.84,20.05,6.87,147.29,kidneybeans
32.19,129.07,17.63,25.42,21.97,5.85,110.89,kidneybeans
33.49,134.53,22.11,18.72,20.8,5.68,112.84,kidneybeans
31.53,121.91,24.73,18.91,22.87,5.51,105.04,kidneybeans
21.68,127.92,15.42,18.27,18.94,6.26,130.28,kidneybeans
20.45,139.66,15.22,18.84,22.74,7.0,133.99,kidneybeans
25.98,136.17,16.94,19.68,18.39,6.54,132.15,kidneybeans
29.44,123.2,18.77,25.76,19.16,5.96,143.06,kidneybeans
34.87,125.56,21.44,23.34,21.94,6.82,124.32,kidneybeans
17.63,126.6,22.31,24.23,23.13,6.67,106.72,kidneybeans
15.99,133.01,17.07,24.21,19.52,5.52,114.47,kidneybeans
28.89,135.14,25.1,22.28,19.96,6.73,133.12,kidneybeans
31.64,134.99,23.94,24.38,21.22,5.95,130.66,kidneybeans
31.93,130.2,19.42,22.77,19.27,5.72,126.55,kidneybeans
28.57,136.22,15.2,20.52,22.87,5.84,134.15,kidneybeans
34.08,128.74,16.16,22.49,22.64,6.2,131.87,kidneybeans
25.22,122.48,20.88,22.27,18.87,6.14,144.07,kidneybeans
33.28,131.29,17.31,24.59,20.78,5.93,129.3,kidneybeans
34.36,139.05,20.65,25.85,22.65,5.76,138.93,kidneybeans
31.94,135.86,24.42,21.29,20.02,6.64,112.44,kidneybeans
21.2,131.57,23.21,24.11,21.8,6.99,133.91,kidneybeans
18.92,132.94,18.47,18.8,18.3,6.67,145.11,kidneybeans
25.96,138.61,20.16,24.21,21.65,5.94,119.29,kidneybeans
24.06,128.57,24.21,20.97,18.92,5.87,138.96,kidneybeans
32.56,126.63,27.91,18.32,22.98,5.83,136.24,kidneybeans
17.0,139.54,26.3,20.91,20.13,5.71,102.98,kidneybeans
20.15,137.27,23.3,22.89,19.69,6.33,129.08,kidneybeans
30.04,126.46,20.43,18.95,23.05,6.41,106.51,kidneybeans
16.9,129.28,20.48,25.39,18.3,6.56,148.37,kidneybeans
21.42,128.3,28.19,18.62,20.38,6.52,140.57,kidneybeans
22.74,122.98,15.59,25.44,20.22,5.94,105.49,kidneybeans
27.45,139.16,29.82,23.66,19.71,6.0,106.09,kidneybeans
18.16,128.09,24.97,20.64,23.47,6.52,129.72,kidneybeans
32.21,137.51,25.22,21.13,22.51,6.02,117.24,kidneybeans
23.95,123.79,15.57,23.93,18.38,5.82,101.75,kidneybeans
33.34,130.96,24.08,22.81,22.29,6.06,127.08,kidneybeans
24.36,120.48,22.27,23.37,21.16,5.91,119.39,kidneybeans
20.5,135.28,16.59,21.11,23.41,5.63,105.05,kidneybeans
17.84,131.62,19.17,21.9,19.88,6.75,140.1,kidneybeans
15.07,132.51,28.35,25.92,21.44,6.78,145.75,kidneybeans
25.64,121.03,23.25,19.71,21.0,5.83,137.83,kidneybeans
17.14,124.22,21.2,21.34,20.94,5.6,141.12,kidneybeans
22.83,121.49,16.09,20.33,20.74,6.61,110.82,kidneybeans
26.79,125.78,25.71,24.12,19.23,5.82,113.18,kidneybeans
20.51,132.55,25.54,24.11,22.53,6.09,110.43,kidneybeans
18.5,131.32,24.21,20.34,20.71,5.6,138.25,kidneybeans
30.49,132.24,22.65,18.65,23.75,5.84,147.4,kidneybeans
33.94,130.99,21.51,18.09,19.56,6.69,135.84,kidneybeans
17.01,125.46,23.9,21.42,22.1,6.71,144.07,kidneybeans
18.11,124.89,18.5,21.28,23.64,5.81,131.93,kidneybeans
34.2,122.74,29.12,25.91,21.98,6.0,119.38,kidneybeans
15.76,136.98,23.83,21.76,23.23,5.7,121.29,kidneybeans
34.55,132.33,19.67,20.05,22.96,5.61,103.77,kidneybeans
15.09,123.73,21.75,25.13,20.16,6.99,101.57,kidneybeans
32.47,123.54,27.09,21.93,21.6,6.48,134.77,kidneybeans
21.15,137.46,17.42,22.79,18.94,6.31,121.92,kidneybeans
33.77,134.85,19.39,18.77,21.21,6.65,127.61,kidneybeans
21.34,133.19,25.19,21.06,19.38,6.76,127.88,kidneybeans
19.16,69.76,23.38,26.86,54.56,5.41,100.48,pigeonpeas
22.14,65.18,15.87,20.71,38.29,5.6,150.91,pigeonpeas
22.06,75.09,25.44,18.39,54.11,5.4,155.55,pigeonpeas
20.83,74.43,15.79,26.48,44.27,6.55,182.49,pigeonpeas
27.31,62.82,27.26,26.64,38.17,6.43,150.46,pigeonpeas
21.77,77.54,27.37,23.96,49.72,6.27,191.65,pigeonpeas
24.05,63.62,18.56,23.74,54.67,5.77,162.81,pigeonpeas
28.43,75.95,19.85,26.13,54.42,6.82,184.03,pigeonpeas
27.99,69.14,22.22,25.86,40.74,6.94,114.83,pigeonpeas
28.36,66.57,23.95,26.9,41.08,5.35,185.53,pigeonpeas
19.05,63.16,19.31,23.53,47.61,5.45,167.51,pigeonpeas
15.52,63.35,23.89,27.68,48.83,6.05,117.02,pigeonpeas
18.92,73.24,19.47,27.96,50.57,5.18,118.98,pigeonpeas
19.18,71.01,15.83,19.17,41.08,5.87,192.65,pigeonpeas
28.64,62.44,15.04,26.5,54.3,6.16,103.22,pigeonpeas
24.74,62.25,16.52,23.0,48.86,6.04,146.25,pigeonpeas
16.23,61.45,26.88,21.88,52.4,5.66,131.35,pigeonpeas
17.03,74.88,29.42,24.13,47.18,6.08,166.51,pigeonpeas
17.34,74.24,21.4,18.56,45.04,6.92,183.96,pigeonpeas
24.46,61.17,22.69,23.06,54.61,5.41,136.04,pigeonpeas
26.03,71.21,17.2,26.71,47.9,6.31,142.69,pigeonpeas
27.89,61.69,23.27,20.13,52.74,5.09,198.19,pigeonpeas
29.11,78.07,17.17,22.26,54.21,5.13,178.39,pigeonpeas
18.03,78.14,24.17,27.39,49.48,6.1,189.72,pigeonpeas
19.65,73.96,29.0,22.29,47.33,5.21,143.88,pigeonpeas
18.6,78.52,17.94,21.58,38.06,5.04,123.41,pigeonpeas
20.38,76.23,26.47,22.41,38.68,5.34,141.19,pigeonpeas
28.72,76.57,15.35,23.19,41.41,6.13,171.61,pigeonpeas
23.63,71.39,20.63,24.32,41.16,6.41,110.94,pigeonpeas
26.07,66.12,16.66,26.01,42.33,5.4,127.05,pigeonpeas
22.35,64.36,20.29,22.52,43.18,6.34,104.66,pigeonpeas
15.43,66.54,17.6,26.17,44.12,5.36,143.23,pigeonpeas
15.96,72.57,20.6,23.34,45.15,6.23,182.74,pigeonpeas
23.07,63.45,21.26,21.38,39.68,5.82,102.47,pigeonpeas
25.78,65.17,19.51,24.58,38.72,6.31,167.53,pigeonpeas
18.23,69.36,24.85,25.18,49.46,6.99,193.25,pigeonpeas
25.83,64.66,28.78,23.58,47.13,6.88,123.69,pigeonpeas
27.16,71.77,21.01,18.57,45.55,5.01,169.36,pigeonpeas
21.18,78.46,17.89,19.7,48.79,6.77,197.51,pigeonpeas
26.2,74.96,19.06,20.85,52.07,5.13,196.23,pigeonpeas
21.06,73.33,27.81,20.83,45.27,6.91,123.49,pigeonpeas
25.18,71.65,23.57,24.73,48.9,5.56,110.03,pigeonpeas
26.46,69.76,21.83,18.18,54.21,5.76,114.83,pigeonpeas
29.88,63.73,17.24,25.56,52.27,5.18,170.2,pigeonpeas
20.18,77.89,21.75,20.65,45.24,5.22,172.58,pigeonpeas
21.17,64.97,19.18,21.1,48.96,6.45,167.42,pigeonpeas
17.48,61.83,29.15,23.28,41.01,6.89,133.61,pigeonpeas
18.06,75.0,28.26,20.16,47.53,6.22,116.98,pigeonpeas
25.4,63.51,16.26,26.84,54.68,6.43,158.08,pigeonpeas
28.76,67.44,22.75,18.85,46.81,6.52,148.37,pigeonpeas
20.92,60.57,18.38,22.44,53.77,5.53,172.88,pigeonpeas
17.7,62.74,21.16,26.49,44.92,5.09,144.14,pigeonpeas
19.28,63.46,28.15,24.16,54.98,5.0,133.86,pigeonpeas
21.83,61.09,22.91,20.92,47.85,5.7,129.35,pigeonpeas
19.36,73.13,20.01,22.21,38.72,5.48,121.15,pigeonpeas
18.5,76.74,18.12,25.07,47.97,5.12,126.57,pigeonpeas
26.04,67.47,27.0,27.73,42.67,5.36,109.48,pigeonpeas
15.12,77.49,24.37,26.93,38.55,5.25,134.69,pigeonpeas
23.09,64.27,22.02,21.42,51.95,6.83,103.66,pigeonpeas
26.91,66.51,18.26,27.98,42.69,5.28,118.64,pigeonpeas
18.99,63.01,20.01,18.04,51.54,6.08,174.68,pigeonpeas
24.05,72.41,29.4,18.28,42.9,6.19,132.55,pigeonpeas
25.03,68.4,22.8,26.24,41.3,6.09,166.82,pigeonpeas
24.83,72.27,21.01,19.99,54.56,5.2,171.69,pigeonpeas
21.69,75.23,22.82,18.61,44.15,5.64,158.12,pigeonpeas
20.2,70.91,26.68,20.37,48.22,5.1,195.87,pigeonpeas
27.54,72.55,20.1,22.26,48.37,5.79,102.14,pigeonpeas
26.38,78.71,17.68,25.31,47.53,5.38,173.87,pigeonpeas
19.82,65.98,23.77,24.24,53.55,6.12,195.88,pigeonpeas
16.55,67.18,24.98,20.38,49.47,6.39,186.23,pigeonpeas
16.08,74.35,25.69,23.03,44.86,6.06,116.79,pigeonpeas
16.41,72.23,28.23,27.26,52.66,5.87,132.68,pigeonpeas
23.74,63.57,20.57,26.15,41.08,5.77,117.25,pigeonpeas
15.77,67.52,16.13,21.23,47.25,6.68,160.13,pigeonpeas
20.05,69.36,29.38,27.82,54.16,5.44,171.22,pigeonpeas
26.3,68.39,21.53,25.09,48.63,6.47,131.71,pigeonpeas
19.42,63.57,24.35,18.62,51.89,6.51,153.95,pigeonpeas
26.45,78.49,24.99,18.35,49.11,5.84,169.09,pigeonpeas
26.18,75.25,23.2,19.68,52.27,5.59,142.13,pigeonpeas
18.69,69.63,18.08,25.28,54.06,5.94,185.4,pigeonpeas
25.93,73.6,26.33,19.84,42.64,5.19,177.15,pigeonpeas
26.22,77.95,27.06,23.11,40.88,5.09,106.47,pigeonpeas
20.96,62.72,23.29,18.93,46.23,5.22,162.11,pigeonpeas
18.16,65.01,22.33,27.21,49.93,5.37,123.53,pigeonpeas
22.82,70.85,16.71,21.44,41.86,6.01,155.75,pigeonpeas
28.82,75.98,16.26,27.08,38.07,6.7,195.69,pigeonpeas
24.59,60.73,20.09,27.45,43.83,5.47,187.91,pigeonpeas
17.59,79.68,19.66,18.06,54.47,6.87,140.45,pigeonpeas
25.24,69.1,29.3,22.64,49.81,6.91,129.15,pigeonpeas
21.41,67.18,26.75,18.25,44.82,6.92,123.44,pigeonpeas
23.87,65.85,24.9,27.09,41.27,6.68,153.25,pigeonpeas
26.01,63.49,22.76,23.18,44.05,5.73,111.42,pigeonpeas
22.72,75.83,17.51,18.75,40.89,5.15,154.93,pigeonpeas
27.21,79.11,29.68,19.1,39.81,6.14,100.13,pigeonpeas
25.83,68.27,20.63,21.84,53.41,6.12,132.38,pigeonpeas
24.23,79.05,16.6,27.4,54.96,6.7,121.99,pigeonpeas
17.26,76.48,22.41,24.93,40.79,6.99,197.12,pigeonpeas
27.54,69.62,28.11,26.68,38.93,6.02,172.72,pigeonpeas
29.04,73.48,28.31,21.66,43.61,5.69,134.97,pigeonpeas
17.05,68.7,15.16,18.43,45.85,5.37,109.28,pigeonpeas
22.75,64.7,18.39,26.05,54.19,6.18,37.65,mothbeans
18.2,56.47,24.85,26.18,50.68,3.53,54.41,mothbeans
23.05,49.14,17.46,29.2,51.12,6.4,48.56,mothbeans
27.53,51.76,15.84,29.41,47.49,4.92,55.14,mothbeans
24.24,46.66,16.82,24.2,47.12,5.89,45.47,mothbeans
24.51,48.62,28.95,25.63,41.65,3.88,41.31,mothbeans
23.12,56.23,23.28,28.16,48.4,4.69,57.66,mothbeans
28.91,62.07,26.95,31.52,43.7,4.31,31.09,mothbeans
28.98,44.6,19.99,26.51,54.66,4.37,55.68,mothbeans
22.69,61.01,23.89,28.65,51.95,3.87,36.92,mothbeans
19.59,43.04,22.42,30.13,46.19,5.92,55.46,mothbeans
21.89,45.37,29.19,33.77,42.27,3.53,34.18,mothbeans
17.8,40.93,26.21,27.59,51.78,4.44,47.41,mothbeans
24.55,43.52,25.96,25.47,41.83,4.02,56.64,mothbeans
22.5,62.93,15.7,29.38,42.84,5.27,44.21,mothbeans
16.55,51.49,23.25,32.21,43.17,4.26,52.4,mothbeans
17.96,41.94,22.0,25.21,48.35,4.28,54.14,mothbeans
22.19,63.99,28.92,28.67,51.81,4.97,52.09,mothbeans
28.31,61.97,18.86,24.2,44.71,5.46,57.76,mothbeans
23.5,58.87,19.05,24.37,41.27,3.86,43.41,mothbeans
25.22,63.34,21.17,29.31,46.97,4.03,35.19,mothbeans
20.09,45.5,18.65,27.28,51.22,4.24,31.43,mothbeans
23.57,60.91,16.94,33.3,43.32,6.42,37.39,mothbeans
21.71,57.25,27.86,30.62,43.3,4.69,34.3,mothbeans
24.89,61.74,23.37,28.99,54.21,5.3,46.74,mothbeans
15.76,59.92,27.92,28.49,54.31,4.22,35.55,mothbeans
22.4,48.66,27.47,29.47,54.86,4.97,31.17,mothbeans
19.44,59.36,19.23,24.44,52.11,3.72,31.08,mothbeans
19.89,46.56,23.22,33.82,42.82,3.6,54.95,mothbeans
29.41,48.21,16.25,34.98,43.18,4.91,47.74,mothbeans
17.74,42.7,28.73,26.0,45.1,4.7,40.74,mothbeans
19.67,63.38,21.06,25.32,44.77,3.91,56.83,mothbeans
22.65,47.28,20.91,25.58,54.35,5.56,32.11,mothbeans
27.95,53.02,19.54,31.27,51.84,6.48,59.41,mothbeans
21.25,49.78,21.91,31.28,50.86,4.69,48.49,mothbeans
26.16,64.0,18.78,33.33,42.79,5.37,35.5,mothbeans
27.85,48.38,20.62,32.27,53.64,6.39,50.37,mothbeans
19.65,59.46,27.0,28.95,52.42,5.99,52.9,mothbeans
20.89,61.39,27.51,30.74,42.45,4.89,42.88,mothbeans
20.35,50.89,19.56,31.57,53.07,5.71,55.85,mothbeans
27.49,49.45,22.04,29.64,44.08,3.88,34.52,mothbeans
15.67,58.69,28.11,29.23,41.21,5.04,38.37,mothbeans
19.63,62.82,15.79,31.1,49.85,4.34,32.8,mothbeans
25.19,58.87,28.34,30.13,49.81,3.98,36.33,mothbeans
23.48,45.68,18.29,31.08,41.42,4.78,37.16,mothbeans
21.54,62.21,25.18,30.74,44.78,3.89,57.53,mothbeans
23.1,49.69,23.74,31.91,54.89,5.6,32.34,mothbeans
17.96,54.41,23.29,31.07,50.18,4.87,42.82,mothbeans
21.46,60.79,27.89,29.72,50.95,5.09,45.97,mothbeans
22.53,44.71,16.52,31.5,43.19,3.94,56.96,mothbeans
28.52,59.61,20.21,28.94,41.18,3.92,59.93,mothbeans
18.91,54.9,23.07,26.66,44.15,5.25,52.6,mothbeans
28.02,62.33,27.17,24.02,43.73,6.46,59.12,mothbeans
24.66,44.3,18.25,30.16,43.52,3.79,53.61,mothbeans
15.31,50.52,27.04,30.5,42.89,4.36,58.9,mothbeans
25.87,60.82,20.99,34.69,48.62,6.11,51.22,mothbeans
15.53,40.48,17.83,27.98,44.92,3.72,32.39,mothbeans
29.96,42.81,26.38,28.34,52.31,6.13,42.06,mothbeans
28.09,64.76,16.36,26.22,42.76,5.07,49.4,mothbeans
19.46,47.01,22.72,24.78,46.97,4.72,40.52,mothbeans
18.86,64.39,15.96,32.5,40.2,4.43,38.2,mothbeans
20.72,44.56,20.35,26.75,47.23,4.39,47.32,mothbeans
20.34,49.03,24.02,30.7,40.84,4.42,58.01,mothbeans
20.59,58.82,23.34,31.57,54.67,6.15,31.05,mothbeans
19.77,56.44,21.07,29.18,51.86,5.67,53.08,mothbeans
24.32,54.53,21.44,33.64,47.35,5.51,51.68,mothbeans
17.46,53.25,18.4,28.88,41.3,5.9,58.92,mothbeans
27.69,61.09,21.84,27.13,48.89,4.27,57.92,mothbeans
27.19,45.87,29.3,33.86,51.38,5.35,52.87,mothbeans
22.15,51.06,27.76,33.48,42.86,4.88,45.61,mothbeans
27.79,43.89,17.18,25.8,48.52,5.85,36.13,mothbeans
18.71,54.9,15.45,24.29,52.21,4.43,46.36,mothbeans
15.26,46.26,29.0,24.99,51.52,5.43,52.96,mothbeans
24.29,48.35,22.9,27.15,52.04,6.15,56.87,mothbeans
21.87,51.78,23.07,34.69,53.19,4.71,53.69,mothbeans
23.51,40.67,26.71,30.14,54.07,3.7,35.86,mothbeans
28.49,42.3,19.72,28.11,46.08,5.05,47.99,mothbeans
29.55,57.15,22.23,33.78,48.53,4.54,39.97,mothbeans
24.52,50.72,29.53,28.98,51.86,5.52,30.28,mothbeans
26.46,61.62,25.08,27.47,50.46,6.35,36.01,mothbeans
16.26,57.37,17.31,34.35,54.93,4.96,33.4,mothbeans
17.41,40.2,17.0,33.34,40.21,4.9,55.28,mothbeans
26.0,55.42,18.06,33.28,45.33,5.46,37.76,mothbeans
21.47,42.34,26.5,29.64,44.22,3.81,38.54,mothbeans
21.69,59.52,19.43,32.68,43.93,4.26,58.8,mothbeans
19.63,64.79,15.32,25.97,43.34,6.26,41.37,mothbeans
24.11,53.28,29.16,30.31,50.64,5.51,30.29,mothbeans
17.78,57.07,17.55,34.82,41.27,3.54,38.52,mothbeans
24.4,45.93,15.14,27.2,51.12,4.11,33.58,mothbeans
17.61,50.94,18.56,32.74,50.4,5.55,33.08,mothbeans
15.96,61.4,18.53,29.4,43.76,5.79,32.32,mothbeans
19.96,44.19,21.33,24.44,43.79,6.02,47.8,mothbeans
18.47,46.64,28.81,32.39,49.43,4.38,35.68,mothbeans
28.33,51.14,28.19,25.85,51.43,6.29,40.84,mothbeans
15.82,57.81,21.85,30.95,53.15,5.16,55.86,mothbeans
17.65,49.4,21.16,24.94,52.78,5.59,42.73,mothbeans
23.23,63.19,23.33,34.42,54.47,5.29,57.47,mothbeans
22.22,42.36,18.65,27.21,48.72,3.87,44.94,mothbeans
15.69,49.27,15.78,26.49,53.63,6.39,41.97,mothbeans
15.11,57.72,29.09,25.42,52.13,3.87,52.51,mothbeans
16.1,57.48,22.02,26.55,80.38,6.95,34.68,mungbean
16.34,58.38,28.32,31.5,84.3,7.1,37.61,mungbean
24.78,47.26,26.5,25.84,80.63,6.25,32.67,mungbean
22.3,47.59,27.18,26.81,87.89,6.72,38.15,mungbean
26.86,59.57,27.2,29.76,85.3,6.23,53.04,mungbean
28.74,47.42,24.64,31.54,80.29,6.67,55.59,mungbean
20.83,54.07,21.87,26.46,80.41,7.09,53.37,mungbean
23.95,46.23,27.97,26.85,86.13,6.56,48.93,mungbean
22.51,60.42,28.89,27.04,88.06,7.13,45.42,mungbean
29.72,42.76,15.36,27.39,84.38,6.83,51.26,mungbean
27.47,60.74,15.77,27.27,85.55,7.13,41.73,mungbean
28.68,55.07,29.38,28.95,88.0,6.96,55.24,mungbean
18.82,44.67,19.16,31.54,86.11,6.3,50.32,mungbean
26.59,53.55,28.1,29.38,82.25,6.43,50.93,mungbean
18.98,47.06,20.83,32.76,86.13,6.59,46.08,mungbean
18.13,48.09,16.79,32.19,86.28,6.37,56.56,mungbean
29.16,48.79,16.21,26.27,87.34,6.69,37.56,mungbean
15.29,41.58,17.35,25.49,86.21,6.67,41.43,mungbean
29.48,64.65,18.75,33.78,89.69,7.16,53.33,mungbean
17.24,40.79,22.33,25.8,81.97,6.63,44.78,mungbean
27.29,56.56,25.52,26.48,89.51,6.99,56.68,mungbean
19.14,49.28,29.8,25.22,85.38,7.14,40.39,mungbean
20.26,56.15,21.62,31.28,86.72,7.08,41.08,mungbean
18.25,48.91,22.77,30.82,80.99,6.41,56.66,mungbean
23.78,56.84,22.83,34.87,83.81,6.7,43.93,mungbean
20.22,58.23,23.09,33.87,87.69,6.55,45.48,mungbean
24.86,57.26,22.77,29.11,87.07,6.6,39.98,mungbean
15.23,42.85,15.13,28.72,80.4,6.56,38.3,mungbean
15.97,56.42,15.03,27.97,85.47,7.03,49.68,mungbean
16.49,47.0,16.46,26.52,80.88,6.65,33.6,mungbean
21.28,40.72,16.52,26.38,89.96,6.72,56.38,mungbean
27.22,50.37,25.57,26.32,88.97,7.18,53.38,mungbean
28.32,50.84,18.07,26.14,80.21,6.26,35.72,mungbean
18.67,51.68,28.42,27.41,88.59,6.69,50.82,mungbean
23.62,57.62,28.93,28.07,89.19,6.97,48.08,mungbean
26.53,47.72,29.64,34.62,83.54,6.35,35.54,mungbean
19.33,47.88,29.09,30.78,87.2,6.81,38.2,mungbean
21.14,41.51,19.08,34.88,84.42,6.44,42.27,mungbean
22.86,57.17,22.65,28.72,86.55,7.07,50.98,mungbean
17.02,54.2,17.63,29.58,83.4,6.53,49.16,mungbean
15.39,48.74,27.09,28.25,83.23,6.53,45.97,mungbean
17.29,57.63,28.33,26.83,84.24,6.8,53.05,mungbean
24.4,53.43,27.77,26.43,81.46,6.38,52.74,mungbean
16.1,51.73,21.5,34.45,88.31,6.48,48.54,mungbean
17.85,52.78,26.38,34.87,83.49,6.62,53.61,mungbean
20.07,55.91,16.46,25.45,84.0,6.55,40.03,mungbean
16.17,56.5,15.6,26.5,88.94,6.72,56.44,mungbean
17.88,47.22,26.3,29.24,84.97,6.8,48.45,mungbean
28.67,43.52,21.38,26.86,85.44,6.77,54.67,mungbean
15.29,43.92,29.93,28.64,89.56,6.85,46.39,mungbean
24.8,55.98,16.46,26.29,88.87,6.51,36.55,mungbean
20.77,61.82,27.83,29.57,81.69,6.33,46.27,mungbean
25.09,50.24,22.2,27.72,84.73,6.96,41.13,mungbean
23.83,44.24,27.41,28.52,89.71,7.05,50.92,mungbean
18.35,58.92,27.26,25.94,83.72,6.46,44.27,mungbean
27.71,60.81,28.74,29.28,83.72,6.61,55.08,mungbean
22.38,62.01,19.47,34.83,81.95,6.7,50.34,mungbean
27.34,55.17,29.25,28.29,81.14,6.73,50.54,mungbean
21.09,61.52,17.28,33.76,87.4,6.86,36.51,mungbean
29.77,40.39,16.23,33.43,87.7,6.24,59.53,mungbean
26.56,42.68,21.47,34.52,89.69,6.92,55.25,mungbean
29.49,42.31,27.42,32.9,87.73,6.26,53.67,mungbean
22.71,57.82,22.1,31.6,82.43,6.67,39.91,mungbean
22.11,41.74,27.44,33.57,80.4,7.03,46.07,mungbean
26.33,52.41,25.95,25.76,89.85,6.65,34.11,mungbean
28.2,51.82,18.14,29.63,83.4,6.35,46.15,mungbean
29.46,47.77,29.23,34.89,83.12,7.19,34.38,mungbean
19.87,61.76,15.91,32.7,89.06,7.09,46.59,mungbean
26.98,44.26,28.47,34.62,85.85,6.97,49.46,mungbean
18.16,48.81,19.57,32.8,82.15,6.61,41.71,mungbean
23.18,59.35,22.5,33.75,88.89,6.38,44.96,mungbean
17.7,40.76,21.34,32.07,89.93,7.14,56.27,mungbean
20.21,56.82,17.58,32.61,80.87,6.73,33.26,mungbean
28.97,60.41,20.37,30.23,88.62,7.05,53.75,mungbean
17.19,63.31,17.89,34.24,83.91,6.54,35.12,mungbean
24.49,61.91,18.06,33.25,85.24,6.54,31.1,mungbean
23.89,47.98,17.81,33.44,89.15,7.19,35.57,mungbean
16.81,54.66,22.34,31.73,89.73,6.72,52.95,mungbean
19.89,41.93,26.97,28.05,82.62,6.34,42.15,mungbean
23.44,46.45,23.53,25.36,82.13,6.42,56.18,mungbean
17.81,42.36,28.4,34.36,80.81,6.68,45.74,mungbean
27.01,47.88,24.55,30.86,85.62,6.24,30.67,mungbean
29.58,61.88,25.34,27.98,80.14,6.66,51.5,mungbean
18.22,48.68,25.01,26.49,84.12,6.62,33.31,mungbean
17.8,54.05,21.74,33.3,80.73,6.98,53.68,mungbean
21.82,50.83,25.34,33.37,84.05,6.55,35.04,mungbean
26.22,51.47,16.05,33.15,80.4,7.18,40.36,mungbean
19.22,64.24,27.9,31.45,88.35,6.38,52.84,mungbean
15.3,47.4,26.67,28.66,82.1,6.79,58.63,mungbean
23.12,55.68,18.68,28.04,83.28,6.29,41.14,mungbean
29.35,50.5,26.52,25.09,88.7,6.93,54.88,mungbean
20.87,41.53,15.19,33.34,87.46,7.19,35.72,mungbean
21.3,52.23,18.26,25.87,82.19,7.02,54.22,mungbean
29.53,60.33,15.98,31.31,80.72,6.76,49.72,mungbean
25.42,42.47,26.7,30.04,87.16,6.68,35.78,mungbean
25.79,41.74,26.34,30.27,83.91,7.04,39.08,mungbean
23.44,43.84,27.2,34.27,87.66,7.14,33.95,mungbean
29.62,59.11,15.07,25.32,84.45,7.19,41.49,mungbean
25.33,58.1,22.52,32.73,83.46,6.6,36.11,mungbean
28.43,54.13,25.57,25.52,84.51,7.19,49.32,mungbean
49.89,88.96,17.74,30.0,64.66,6.77,89.69,blackgram
30.24,84.28,18.21,32.47,60.58,6.54,74.36,blackgram
40.82,88.21,16.54,30.63,61.86,6.37,66.85,blackgram
41.47,64.22,19.1,25.83,65.61,5.88,71.46,blackgram
48.28,62.14,29.31,26.86,68.66,6.48,79.62,blackgram
40.12,76.73,31.18,27.19,68.83,6.3,62.28,blackgram
40.87,68.71,24.05,27.58,60.7,7.09,78.11,blackgram
39.43,84.84,25.13,30.65,64.19,7.03,87.94,blackgram
35.38,80.16,15.65,30.04,65.83,5.77,85.51,blackgram
31.12,89.12,16.39,27.03,61.47,5.68,62.03,blackgram
38.17,67.64,20.15,25.68,67.65,7.32,89.8,blackgram
31.05,74.57,25.88,26.71,67.44,6.57,80.96,blackgram
41.01,75.04,29.79,34.84,69.03,7.22,64.87,blackgram
36.15,67.18,27.1,29.69,60.08,5.62,60.37,blackgram
40.67,77.7,22.84,33.67,62.17,6.55,65.14,blackgram
32.69,73.3,17.37,33.49,68.27,6.58,85.15,blackgram
48.65,73.4,30.62,30.12,66.71,7.22,60.65,blackgram
47.89,70.88,22.28,32.07,68.94,5.7,66.99,blackgram
33.8,60.51,29.72,26.93,60.57,5.98,82.72,blackgram
36.87,75.66,25.26,31.88,65.97,6.31,77.58,blackgram
42.27,70.06,29.77,27.72,65.69,7.23,83.48,blackgram
31.91,60.04,33.15,33.32,60.36,7.38,82.38,blackgram
37.09,69.24,33.42,25.84,65.14,7.49,61.52,blackgram
35.02,68.36,25.7,32.73,66.1,7.42,86.78,blackgram
48.31,71.8,25.23,26.0,61.91,5.51,66.81,blackgram
47.05,63.96,20.31,33.81,62.73,5.6,76.6,blackgram
41.6,75.23,33.72,28.04,66.4,5.8,79.33,blackgram
40.41,80.77,24.16,31.54,64.68,6.2,65.06,blackgram
48.61,78.91,17.55,29.88,68.58,7.16,89.29,blackgram
48.65,84.11,23.65,28.66,63.42,7.29,74.64,blackgram
49.39,73.56,17.54,31.45,62.67,5.87,61.73,blackgram
32.51,75.57,25.05,34.48,69.85,6.74,88.12,blackgram
33.21,84.31,26.23,25.41,69.11,7.33,77.59,blackgram
43.53,72.83,21.76,34.19,60.29,6.43,80.98,blackgram
40.83,81.05,16.43,31.09,67.71,5.71,75.76,blackgram
30.37,73.04,33.87,33.07,61.1,6.42,85.04,blackgram
31.24,72.53,30.47,28.84,60.27,6.25,60.99,blackgram
47.76,82.81,31.78,29.72,62.74,6.66,68.05,blackgram
47.38,65.25,22.34,33.69,62.69,6.38,74.09,blackgram
37.15,70.16,30.22,29.15,68.19,5.53,62.3,blackgram
47.82,66.73,24.71,30.35,67.11,7.49,81.18,blackgram
41.87,70.77,19.02,25.2,69.82,6.59,71.81,blackgram
46.12,66.91,17.49,26.59,67.12,6.45,68.18,blackgram
38.55,77.38,21.9,31.42,64.18,7.41,60.1,blackgram
32.27,83.95,17.75,32.17,66.99,5.81,81.59,blackgram
38.67,83.6,34.97,30.83,69.99,5.88,85.01,blackgram
39.15,70.94,15.98,26.43,67.1,7.12,71.85,blackgram
41.02,89.66,23.82,29.45,67.62,6.02,76.93,blackgram
32.11,77.82,24.04,28.55,69.38,7.1,66.83,blackgram
